"ensembl_id","symbol","entrez_id","description","baseMean","log2FC","lfcSE","pvalue","padj"
"ENSCAFG00000017524","SUPT4H1",609757,"SPT4 homolog, DSIF elongation factor subunit [Source:VGNC Symbol;Acc:VGNC:46991]",534.053169919024,0.330576400088194,0.106944669359459,0.000428794134433512,0.0281969986462493
"ENSCAFG00000019338","PKMYT1",490050,"protein kinase, membrane associated tyrosine/threonine 1 [Source:VGNC Symbol;Acc:VGNC:44610]",141.411898421623,0.55070449780183,0.197266156519018,0.000439307377445749,0.0282936479658521
"ENSCAFG00000018942","PLIN3",485031,"perilipin 3 [Source:VGNC Symbol;Acc:VGNC:44692]",602.875739462307,0.803652058001532,0.307432610892448,0.000454991510999528,0.0291542774828728
"ENSCAFG00000008938","RAB11FIP5",100856651,"RAB11 family interacting protein 5 [Source:VGNC Symbol;Acc:VGNC:45252]",2685.71614955459,0.576357342779521,0.208497231576031,0.0004627386037957,0.0292036890707045
"ENSCAFG00000013415","MAP3K11",483732,"mitogen-activated protein kinase kinase kinase 11 [Source:VGNC Symbol;Acc:VGNC:42967]",325.703218480536,0.569338840655502,0.206545264653253,0.000462208960292869,0.0292036890707045
"ENSCAFG00000007563","ANKRD37",475627,"ankyrin repeat domain 37 [Source:VGNC Symbol;Acc:VGNC:37901]",186.914320622621,0.439820644017378,0.151847413292971,0.00046107373512213,0.0292036890707045
"ENSCAFG00000016602","SMOC1",480373,"SPARC related modular calcium binding 1 [Source:VGNC Symbol;Acc:VGNC:46566]",411.337293162602,0.494150521386243,0.175195626270224,0.000483206496440754,0.0301943941993683
"ENSCAFG00000004752","MRPS7",609623,"mitochondrial ribosomal protein S7 [Source:VGNC Symbol;Acc:VGNC:43426]",706.674317494213,0.326437958514407,0.10666422252871,0.000483244942596785,0.0301943941993683
"ENSCAFG00000016641","CD68",111095877,"CD68 molecule [Source:VGNC Symbol;Acc:VGNC:49704]",88.3038665556128,0.581240181127386,0.213682419700547,0.000497346059547243,0.0303212095235622
"ENSCAFG00000011432",NA,NA,NA,427.006960344613,0.496067811056765,0.176400376567493,0.000490623920395798,0.0303212095235622
"ENSCAFG00000004798","TSEN54",483315,"tRNA splicing endonuclease subunit 54 [Source:VGNC Symbol;Acc:VGNC:47897]",156.186781440164,0.464221690561381,0.163228992308858,0.000495289339311525,0.0303212095235622
"ENSCAFG00000005622","FBXO17",484516,"F-box protein 17 [Source:VGNC Symbol;Acc:VGNC:40764]",31.4219522254254,0.420506466795235,0.144550224163938,0.000488378074500629,0.0303212095235622
"ENSCAFG00000007155","ZC3H8",483063,"zinc finger CCCH-type containing 8 [Source:VGNC Symbol;Acc:VGNC:48562]",76.4448484628708,-0.383458381585167,0.129717485604563,0.000493500324326032,0.0303212095235622
"ENSCAFG00000012370","SCLY",477422,"selenocysteine lyase [Source:VGNC Symbol;Acc:VGNC:59093]",471.232944051151,0.549464609018166,0.20056896388992,0.000508734002808787,0.0307172612561325
"ENSCAFG00000009414","CHAC1",NA,"ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]",253.717532076998,0.470469125716374,0.166382209736706,0.000506461969494916,0.0307172612561325
"ENSCAFG00000015159","JAK3",403436,"Janus kinase 3 [Source:VGNC Symbol;Acc:VGNC:42177]",26.4909302234085,0.606997586026579,0.22599338470142,0.000516106116682052,0.0310132857388033
"ENSCAFG00000017106","GCDH",476696,"glutaryl-CoA dehydrogenase [Source:VGNC Symbol;Acc:VGNC:41141]",245.925540093787,0.350644789633697,0.116898969767096,0.000521002797602479,0.0311584482623311
"ENSCAFG00000014581","ARL4D",490950,"ADP ribosylation factor like GTPase 4D [Source:VGNC Symbol;Acc:VGNC:38114]",508.945769743383,0.44489902200905,0.156333473408696,0.00052913919387575,0.0311654274071289
"ENSCAFG00000002500","SLC2A1",482437,"solute carrier family 2 member 1 [Source:VGNC Symbol;Acc:VGNC:46337]",2098.79838856881,0.420565947683788,0.146068332708707,0.000533527103474218,0.0311654274071289
"ENSCAFG00000009897","POLL",608341,"DNA polymerase lambda [Source:VGNC Symbol;Acc:VGNC:44786]",289.507715330083,0.375686430118876,0.127498509953876,0.000528388255425065,0.0311654274071289
"ENSCAFG00000004455","CD3EAP",612284,"CD3e molecule associated protein [Source:VGNC Symbol;Acc:VGNC:38956]",100.211074841279,0.37158253568716,0.125880436498765,0.000532176785821277,0.0311654274071289
"ENSCAFG00000000060","ITGA7",481097,"integrin subunit alpha 7 [Source:VGNC Symbol;Acc:VGNC:42129]",1613.01428786975,0.368247301630784,0.125738580188501,0.000527083952340437,0.0311654274071289
"ENSCAFG00000029154","EFCAB2",611783,"EF-hand calcium binding domain 2 [Source:NCBI gene;Acc:611783]",107.546021302426,0.37509861378053,0.127711514593733,0.00054218604434912,0.0315246043100954
